trace_id,workload_class,time_step,event_type,object_id,object_class,validation_gate_ids,validation_decision,failed_gate_ids,raw_reuse_credit,validation_overhead,safe_reuse_credit,unsafe_positive_credit,evidence_label
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:branch_state:3,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,8.824444,0.2573,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:trajectory_log:3,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,7.177778,0.2847,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2234,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:2,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,6.097778,0.2334,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.395,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,denied_reuse,trajectory_lineage; verifier_evidence_binding,5.911111,0.335,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:3,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,6.937778,0.1934,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,53,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.126,3.024,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,54,verifier_result,verification-heavy:verifier_state:3,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,,2.491111,0.375,2.116111,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,58,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.156,2.994,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,58,object_access,verification-heavy:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.0964,0.270267,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,63,verifier_result,verification-heavy:verifier_state:4,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,,2.491111,0.365,2.126111,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,63,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,64,branch_merge,,,,safe_reuse,,0.2,0.05,0.15,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.096,3.054,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1064,0.260267,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:1,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2573,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:1,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2847,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:2,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2773,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:2,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,6.354444,0.3047,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:3,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2973,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:3,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2547,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.1934,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:2,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2034,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.365,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.375,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:3,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.331111,0.385,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:4,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,5.151111,0.395,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:3,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.1834,0.0,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,70,branch_merge,,,,safe_reuse,,0.2,0.01,0.19,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,73,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.146,3.004,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,78,object_access,verification-heavy:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.156,2.994,false,synthetic_enforcement
trace-v2-verification-heavy,verification-heavy,78,object_access,verification-heavy:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.0964,0.270267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,8,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.18,0.126,3.054,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,8,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,overhead_dominated_reuse,,0.186667,0.1364,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,13,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.096,3.054,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,18,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.146,3.004,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,18,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,5.444444,0.1748,5.269644,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,18,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.0964,0.270267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,23,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.106,3.044,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.156,2.994,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.0964,0.270267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:branch_state:1,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,8.064444,0.2473,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,6.417778,0.2747,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:branch_state:2,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,4.644444,0.2673,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,2.997778,0.2947,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,4.137778,0.2334,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,28,object_access,multi-agent_branch_merge:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,2.491111,0.395,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,30,verifier_result,multi-agent_branch_merge:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,,2.491111,0.345,2.146111,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,31,workspace_write,multi-agent_branch_merge:durable_workspace:1,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,safe_reuse,,3.757778,0.3656,3.392178,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,33,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,33,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,5.444444,0.1648,5.279644,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,38,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,38,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1464,0.220267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,42,verifier_result,multi-agent_branch_merge:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,,2.491111,0.375,2.116111,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,43,workspace_write,multi-agent_branch_merge:durable_workspace:2,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,safe_reuse,,4.18,0.3058,3.8742,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,43,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.106,3.044,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.106,3.044,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,3.811111,0.1348,3.676311,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1264,0.240267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:1,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2773,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.3047,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:2,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2973,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2547,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:3,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,8.824444,0.2473,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:3,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,7.177778,0.2747,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:branch_state:4,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,5.404444,0.2673,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:trajectory_log:4,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,3.757778,0.2947,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2334,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:2,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,6.097778,0.2434,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:tool_output:3,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,2.457778,0.1834,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.345,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,5.911111,0.355,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:durable_workspace:1,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,9.837778,0.3356,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,48,object_access,multi-agent_branch_merge:durable_workspace:2,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,5.277778,0.3456,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,53,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.156,2.994,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,54,verifier_result,multi-agent_branch_merge:verifier_state:3,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,,2.491111,0.335,2.156111,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,55,workspace_write,multi-agent_branch_merge:durable_workspace:3,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,downgraded_reuse,retention_hold_compliance,4.602222,0.336,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,58,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,58,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1464,0.220267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,63,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.156,2.994,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,63,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,5.444444,0.1148,5.329644,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,67,workspace_write,multi-agent_branch_merge:durable_workspace:4,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,safe_reuse,,5.024444,0.3362,4.688244,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1464,0.220267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:1,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2973,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2547,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:2,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,7.241111,0.2473,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2747,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:3,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2673,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:3,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2947,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:branch_state:4,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2873,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:trajectory_log:4,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.3147,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.1834,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:tool_output:2,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.1934,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:tool_output:3,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2034,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,denied_reuse,trajectory_lineage; verifier_evidence_binding,9.711111,0.365,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.375,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:verifier_state:3,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.331111,0.385,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:durable_workspace:1,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3656,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:durable_workspace:2,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3056,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:durable_workspace:3,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,8.317778,0.3156,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,68,object_access,multi-agent_branch_merge:durable_workspace:4,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,3.757778,0.3256,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,73,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.136,3.014,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,78,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.146,3.004,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,78,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,5.444444,0.1748,5.269644,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,78,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.0964,0.270267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,79,branch_merge,,,,safe_reuse,,0.2,0.01,0.19,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,83,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.126,3.024,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,85,branch_merge,,,,safe_reuse,,0.2,0.04,0.16,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.106,3.044,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:KV_cache:1,KV cache,tenant_isolation; cache_salt_isolation,safe_reuse,,0.366667,0.1164,0.250267,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:branch_state:1,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2673,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:trajectory_log:1,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2947,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:branch_state:2,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2873,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:trajectory_log:2,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.3147,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:branch_state:3,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,7.241111,0.2373,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:trajectory_log:3,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2647,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:branch_state:4,branch state,trajectory_lineage; replay_authorization,downgraded_reuse,trajectory_lineage,10.344444,0.2573,0.0,false,synthetic_enforcement
