input_table	row_index	edge_type	raw_scientific_name	normalized_name_key	failure_reason	source_id
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	58	cultivation_or_domestication	Cicer arietinum landrace 'Desi'	cicer arietinum landrace 'desi'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	59	cultivation_or_domestication	Cicer arietinum landrace 'Kabuli'	cicer arietinum landrace 'kabuli'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	60	cultivation_or_domestication	Lens culinaris landrace 'Pardina'	lens culinaris landrace 'pardina'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	61	cultivation_or_domestication	Coffea arabica landrace 'Typica'	coffea arabica landrace 'typica'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	62	cultivation_or_domestication	Coffea arabica landrace 'Bourbon'	coffea arabica landrace 'bourbon'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	63	cultivation_or_domestication	Coffea arabica landrace 'Geisha (Gesha)'	coffea arabica landrace 'geisha (gesha)'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	64	cultivation_or_domestication	Musa landrace group AAA 'Cavendish'	musa landrace group aaa 'cavendish'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	65	cultivation_or_domestication	Musa landrace group AAB 'Plantain'	musa landrace group aab 'plantain'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	66	cultivation_or_domestication	Musa landrace group ABB 'Bluggoe'	musa landrace group abb 'bluggoe'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	67	cultivation_or_domestication	Manihot esculenta landrace 'Bitter cassava group'	manihot esculenta landrace 'bitter cassava group'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	68	cultivation_or_domestication	Manihot esculenta landrace 'Sweet cassava group'	manihot esculenta landrace 'sweet cassava group'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	69	cultivation_or_domestication	Ipomoea batatas landrace 'Camote morado'	ipomoea batatas landrace 'camote morado'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	70	cultivation_or_domestication	Ipomoea batatas landrace 'Beauregard'	ipomoea batatas landrace 'beauregard'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	71	cultivation_or_domestication	Sorghum bicolor landrace 'Kafir'	sorghum bicolor landrace 'kafir'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	72	cultivation_or_domestication	Sorghum bicolor landrace 'Caudatum'	sorghum bicolor landrace 'caudatum'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	73	cultivation_or_domestication	Sorghum bicolor landrace 'Durra'	sorghum bicolor landrace 'durra'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	74	cultivation_or_domestication	Pennisetum glaucum landrace 'Souna'	pennisetum glaucum landrace 'souna'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	75	cultivation_or_domestication	Pennisetum glaucum landrace 'Gero'	pennisetum glaucum landrace 'gero'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	76	cultivation_or_domestication	Eleusine coracana landrace 'African finger millet group'	eleusine coracana landrace 'african finger millet group'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	77	cultivation_or_domestication	Digitaria exilis landrace 'White fonio'	digitaria exilis landrace 'white fonio'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	78	cultivation_or_domestication	Eragrostis tef landrace 'White tef'	eragrostis tef landrace 'white tef'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	79	cultivation_or_domestication	Vigna subterranea landrace 'Bambara groundnut Niger group'	vigna subterranea landrace 'bambara groundnut niger group'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	80	cultivation_or_domestication	Capsicum annuum landrace 'Aji amarillo'	capsicum annuum landrace 'aji amarillo'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	81	cultivation_or_domestication	Capsicum annuum landrace 'Poblano'	capsicum annuum landrace 'poblano'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	82	cultivation_or_domestication	Capsicum chinense landrace 'Habanero'	capsicum chinense landrace 'habanero'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	83	cultivation_or_domestication	Solanum lycopersicum landrace 'San Marzano'	solanum lycopersicum landrace 'san marzano'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	84	cultivation_or_domestication	Glycine max landrace 'Mukden'	glycine max landrace 'mukden'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	85	cultivation_or_domestication	Glycine max landrace 'Peking'	glycine max landrace 'peking'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	86	cultivation_or_domestication	Helianthus annuus landrace 'Hopi black'	helianthus annuus landrace 'hopi black'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	87	cultivation_or_domestication	Gossypium hirsutum landrace 'Acala'	gossypium hirsutum landrace 'acala'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	88	cultivation_or_domestication	Gossypium hirsutum landrace 'Pima' (G. barbadense)	gossypium hirsutum landrace 'pima' (g. barbadense)	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	89	cultivation_or_domestication	Vitis vinifera landrace 'Mission' (criolla)	vitis vinifera landrace 'mission' (criolla)	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	90	cultivation_or_domestication	Vitis vinifera landrace 'Garnacha'	vitis vinifera landrace 'garnacha'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	91	cultivation_or_domestication	Olea europaea landrace 'Picual'	olea europaea landrace 'picual'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	92	cultivation_or_domestication	Olea europaea landrace 'Koroneiki'	olea europaea landrace 'koroneiki'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	93	cultivation_or_domestication	Theobroma cacao landrace 'Criollo (Mesoamerica)'	theobroma cacao landrace 'criollo (mesoamerica)'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	94	cultivation_or_domestication	Theobroma cacao landrace 'Nacional (Ecuador)'	theobroma cacao landrace 'nacional (ecuador)'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	95	cultivation_or_domestication	Saccharum officinarum landrace 'Badila'	saccharum officinarum landrace 'badila'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	96	cultivation_or_domestication	Avena sativa landrace 'Black Mesdag'	avena sativa landrace 'black mesdag'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	97	cultivation_or_domestication	Secale cereale landrace 'Petkus'	secale cereale landrace 'petkus'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	98	cultivation_or_domestication	Beta vulgaris landrace 'Detroit Dark Red'	beta vulgaris landrace 'detroit dark red'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	99	cultivation_or_domestication	Brassica oleracea landrace 'Calabrese broccoli'	brassica oleracea landrace 'calabrese broccoli'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	100	cultivation_or_domestication	Brassica oleracea landrace 'Romanesco'	brassica oleracea landrace 'romanesco'	no Barrier 1 accepted key for focal taxon	fao_wiews
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	101	cultivation_or_domestication	Brassica rapa landrace 'Mizuna'	brassica rapa landrace 'mizuna'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	102	cultivation_or_domestication	Brassica rapa landrace 'Bok choy'	brassica rapa landrace 'bok choy'	no Barrier 1 accepted key for focal taxon	genesys
substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	103	cultivation_or_domestication	Pisum sativum landrace 'Alaska'	pisum sativum landrace 'alaska'	no Barrier 1 accepted key for focal taxon	usda_grin
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	34	climate_envelope	Beta vulgaris (sugar beet/chard/garden beet)	beta vulgaris (sugar beet/chard/garden beet)	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	37	climate_envelope	Brassica carinata	brassica carinata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	38	climate_envelope	Brassica cretica	brassica cretica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	39	climate_envelope	Brassica fruticulosa	brassica fruticulosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	40	climate_envelope	Brassica incana	brassica incana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	41	climate_envelope	Brassica insularis	brassica insularis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	42	climate_envelope	Brassica juncea	brassica juncea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	43	climate_envelope	Brassica montana	brassica montana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	44	climate_envelope	Brassica napus	brassica napus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	45	climate_envelope	Brassica nigra	brassica nigra	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	46	climate_envelope	Brassica oleracea	brassica oleracea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	47	climate_envelope	Brassica rapa	brassica rapa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	48	climate_envelope	Brassica rupestris	brassica rupestris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	49	climate_envelope	Brassica villosa	brassica villosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	50	climate_envelope	Camellia irrawadiensis	camellia irrawadiensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	51	climate_envelope	Camellia kissii	camellia kissii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	52	climate_envelope	Camellia ptilophylla	camellia ptilophylla	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	53	climate_envelope	Camellia sinensis	camellia sinensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	54	climate_envelope	Camellia taliensis	camellia taliensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	55	climate_envelope	Cannabis sativa	cannabis sativa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	56	climate_envelope	Capsicum annuum	capsicum annuum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	57	climate_envelope	Capsicum annuum var. glabriusculum	capsicum annuum var. glabriusculum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	58	climate_envelope	Capsicum baccatum	capsicum baccatum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	59	climate_envelope	Capsicum cardenasii	capsicum cardenasii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	60	climate_envelope	Capsicum chacoense	capsicum chacoense	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	61	climate_envelope	Capsicum chinense	capsicum chinense	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	62	climate_envelope	Capsicum eximium	capsicum eximium	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	63	climate_envelope	Capsicum frutescens	capsicum frutescens	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	64	climate_envelope	Capsicum praetermissum	capsicum praetermissum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	65	climate_envelope	Carica papaya	carica papaya	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	66	climate_envelope	Carya illinoinensis	carya illinoinensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	67	climate_envelope	Castanea sativa	castanea sativa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	68	climate_envelope	Chenopodium berlandieri	chenopodium berlandieri	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	69	climate_envelope	Chenopodium quinoa	chenopodium quinoa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	70	climate_envelope	Cicer arietinum	cicer arietinum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	71	climate_envelope	Cicer bijugum	cicer bijugum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	72	climate_envelope	Cicer echinospermum	cicer echinospermum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	73	climate_envelope	Cicer judaicum	cicer judaicum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	74	climate_envelope	Cicer pinnatifidum	cicer pinnatifidum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	75	climate_envelope	Cicer reticulatum	cicer reticulatum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	76	climate_envelope	Cinnamomum verum	cinnamomum verum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	77	climate_envelope	Citrus aurantifolia	citrus aurantifolia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	78	climate_envelope	Citrus halimii	citrus halimii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	79	climate_envelope	Citrus hystrix	citrus hystrix	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	80	climate_envelope	Citrus indica	citrus indica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	81	climate_envelope	Citrus japonica	citrus japonica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	82	climate_envelope	Citrus latipes	citrus latipes	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	83	climate_envelope	Citrus maxima	citrus maxima	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	84	climate_envelope	Citrus medica	citrus medica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	85	climate_envelope	Citrus reticulata	citrus reticulata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	86	climate_envelope	Citrus x aurantium	citrus x aurantium	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	87	climate_envelope	Citrus x limon	citrus x limon	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	88	climate_envelope	Citrus x limon (lemon)	citrus x limon (lemon)	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	89	climate_envelope	Citrus x sinensis	citrus x sinensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	90	climate_envelope	Citrus x sinensis (sweet orange)	citrus x sinensis (sweet orange)	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	91	climate_envelope	Cocos nucifera	cocos nucifera	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	92	climate_envelope	Coffea arabica	coffea arabica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	93	climate_envelope	Coffea canephora	coffea canephora	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	94	climate_envelope	Coffea congensis	coffea congensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	95	climate_envelope	Coffea eugenioides	coffea eugenioides	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	96	climate_envelope	Coffea liberica	coffea liberica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	97	climate_envelope	Coffea racemosa	coffea racemosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	98	climate_envelope	Coffea stenophylla	coffea stenophylla	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	99	climate_envelope	Coffea zanguebariae	coffea zanguebariae	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	100	climate_envelope	Colocasia esculenta	colocasia esculenta	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	101	climate_envelope	Corchorus olitorius	corchorus olitorius	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	102	climate_envelope	Corylus avellana	corylus avellana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	103	climate_envelope	Crocus sativus	crocus sativus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	104	climate_envelope	Cucurbita maxima	cucurbita maxima	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	105	climate_envelope	Cucurbita moschata	cucurbita moschata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	106	climate_envelope	Cucurbita pepo	cucurbita pepo	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	107	climate_envelope	Curcuma longa	curcuma longa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	108	climate_envelope	Cynara cardunculus	cynara cardunculus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	109	climate_envelope	Daucus carota	daucus carota	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	110	climate_envelope	Digitaria exilis	digitaria exilis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	111	climate_envelope	Digitaria exilis (fonio)	digitaria exilis (fonio)	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	112	climate_envelope	Digitaria longiflora	digitaria longiflora	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	113	climate_envelope	Dimocarpus longan	dimocarpus longan	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	114	climate_envelope	Dioscorea abyssinica	dioscorea abyssinica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	115	climate_envelope	Dioscorea alata	dioscorea alata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	116	climate_envelope	Dioscorea cayenensis	dioscorea cayenensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	117	climate_envelope	Dioscorea nummularia	dioscorea nummularia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
